,Loan_ID,Interest_Rate
58360,10222670,3
58361,10222671,3
58362,10222672,2
58363,10222673,3
58364,10222674,3
58365,10222675,2
58366,10222676,2
58367,10222677,1
58368,10222678,1
58369,10222679,2
58370,10222680,2
58371,10222681,2
58372,10222682,3
58373,10222683,2
58374,10222684,3
58375,10222685,3
58376,10222686,3
58377,10222687,2
58378,10222688,2
58379,10222689,1
58380,10222690,3
58381,10222691,2
58382,10222692,1
58383,10222693,3
58384,10222694,3
58385,10222695,2
58386,10222696,2
58387,10222697,2
58388,10222698,3
58389,10222699,1
58390,10222700,3
58391,10222701,2
58392,10222702,3
58393,10222703,3
58394,10222704,3
58395,10222705,2
58396,10222706,2
58397,10222707,3
58398,10222708,3
58399,10222709,3
58400,10222710,2
58401,10222711,3
58402,10222712,2
58403,10222713,2
58404,10222714,3
58405,10222715,3
58406,10222716,3
58407,10222717,2
58408,10222718,1
58409,10222719,2
58410,10222720,2
58411,10222721,3
58412,10222722,3
58413,10222723,3
58414,10222724,3
58415,10222725,1
58416,10222726,3
58417,10222727,3
58418,10222728,3
58419,10222729,3
58420,10222730,2
58421,10222731,2
58422,10222732,2
58423,10222733,1
58424,10222734,3
58425,10222735,2
58426,10222736,3
58427,10222737,2
58428,10222738,2
58429,10222739,2
58430,10222740,1
58431,10222741,2
58432,10222742,2
58433,10222743,1
58434,10222744,3
58435,10222745,3
58436,10222746,3
58437,10222747,3
58438,10222748,2
58439,10222749,3
58440,10222750,3
58441,10222751,1
58442,10222752,2
58443,10222753,3
58444,10222754,2
58445,10222755,1
58446,10222756,2
58447,10222757,2
58448,10222758,2
58449,10222759,3
58450,10222760,1
58451,10222761,2
58452,10222762,3
58453,10222763,3
58454,10222764,1
58455,10222765,2
58456,10222766,2
58457,10222767,2
58458,10222768,2
58459,10222769,2
58460,10222770,2
58461,10222771,2
58462,10222772,3
58463,10222773,3
58464,10222774,3
58465,10222775,2
58466,10222776,3
58467,10222777,3
58468,10222778,3
58469,10222779,2
58470,10222780,2
58471,10222781,2
58472,10222782,1
58473,10222783,2
58474,10222784,2
58475,10222785,2
58476,10222786,1
58477,10222787,1
58478,10222788,2
58479,10222789,1
58480,10222790,3
58481,10222791,3
58482,10222792,2
58483,10222793,3
58484,10222794,3
58485,10222795,3
58486,10222796,3
58487,10222797,3
58488,10222798,1
58489,10222799,2
58490,10222800,2
58491,10222801,3
58492,10222802,2
58493,10222803,2
58494,10222804,1
58495,10222805,3
58496,10222806,3
58497,10222807,1
58498,10222808,2
58499,10222809,2
58500,10222810,2
58501,10222811,3
58502,10222812,2
58503,10222813,2
58504,10222814,2
58505,10222815,3
58506,10222816,3
58507,10222817,2
58508,10222818,2
58509,10222819,2
58510,10222820,2
58511,10222821,3
58512,10222822,2
58513,10222823,3
58514,10222824,3
58515,10222825,3
58516,10222826,1
58517,10222827,2
58518,10222828,2
58519,10222829,3
58520,10222830,2
58521,10222831,2
58522,10222832,2
58523,10222833,2
58524,10222834,3
58525,10222835,2
58526,10222836,3
58527,10222837,2
58528,10222838,1
58529,10222839,2
58530,10222840,2
58531,10222841,2
58532,10222842,3
58533,10222843,2
58534,10222844,1
58535,10222845,2
58536,10222846,3
58537,10222847,2
58538,10222848,3
58539,10222849,3
58540,10222850,3
58541,10222851,2
58542,10222852,1
58543,10222853,1
58544,10222854,2
58545,10222855,1
58546,10222856,2
58547,10222857,2
58548,10222858,3
58549,10222859,2
58550,10222860,2
58551,10222861,2
58552,10222862,2
58553,10222863,1
58554,10222864,3
58555,10222865,2
58556,10222866,3
58557,10222867,1
58558,10222868,1
58559,10222869,1
58560,10222870,2
58561,10222871,3
58562,10222872,2
58563,10222873,2
58564,10222874,3
58565,10222875,1
58566,10222876,3
58567,10222877,3
58568,10222878,3
58569,10222879,2
58570,10222880,1
58571,10222881,2
58572,10222882,3
58573,10222883,2
58574,10222884,2
58575,10222885,1
58576,10222886,2
58577,10222887,3
58578,10222888,2
58579,10222889,2
58580,10222890,1
58581,10222891,2
58582,10222892,2
58583,10222893,3
58584,10222894,3
58585,10222895,2
58586,10222896,3
58587,10222897,3
58588,10222898,3
58589,10222899,2
58590,10222900,3
58591,10222901,2
58592,10222902,3
58593,10222903,3
58594,10222904,3
58595,10222905,2
58596,10222906,3
58597,10222907,1
58598,10222908,3
58599,10222909,2
58600,10222910,3
58601,10222911,2
58602,10222912,2
58603,10222913,3
58604,10222914,3
58605,10222915,1
58606,10222916,3
58607,10222917,1
58608,10222918,3
58609,10222919,1
58610,10222920,2
58611,10222921,2
58612,10222922,2
58613,10222923,2
58614,10222924,3
58615,10222925,2
58616,10222926,3
58617,10222927,2
58618,10222928,3
58619,10222929,1
58620,10222930,3
58621,10222931,2
58622,10222932,3
58623,10222933,3
58624,10222934,2
58625,10222935,3
58626,10222936,1
58627,10222937,2
58628,10222938,2
58629,10222939,3
58630,10222940,2
58631,10222941,2
58632,10222942,1
58633,10222943,1
58634,10222944,2
58635,10222945,2
58636,10222946,2
58637,10222947,2
58638,10222948,2
58639,10222949,2
58640,10222950,3
58641,10222951,1
58642,10222952,1
58643,10222953,3
58644,10222954,3
58645,10222955,3
58646,10222956,2
58647,10222957,2
58648,10222958,2
58649,10222959,3
58650,10222960,1
58651,10222961,3
58652,10222962,1
58653,10222963,2
58654,10222964,2
58655,10222965,2
58656,10222966,1
58657,10222967,2
58658,10222968,3
58659,10222969,3
58660,10222970,2
58661,10222971,3
58662,10222972,2
58663,10222973,2
58664,10222974,1
58665,10222975,3
58666,10222976,2
58667,10222977,3
58668,10222978,3
58669,10222979,3
58670,10222980,3
58671,10222981,1
58672,10222982,1
58673,10222983,3
58674,10222984,1
58675,10222985,2
58676,10222986,2
58677,10222987,1
58678,10222988,2
58679,10222989,3
58680,10222990,1
58681,10222991,2
58682,10222992,2
58683,10222993,2
58684,10222994,3
58685,10222995,2
58686,10222996,3
58687,10222997,2
58688,10222998,2
58689,10222999,3
58690,10223000,2
58691,10223001,2
58692,10223002,1
58693,10223003,2
58694,10223004,3
58695,10223005,3
58696,10223006,3
58697,10223007,3
58698,10223008,1
58699,10223009,1
58700,10223010,1
58701,10223011,2
58702,10223012,2
58703,10223013,2
58704,10223014,1
58705,10223015,1
58706,10223016,3
58707,10223017,3
58708,10223018,3
58709,10223019,2
58710,10223020,1
58711,10223021,2
58712,10223022,2
58713,10223023,3
58714,10223024,2
58715,10223025,3
58716,10223026,3
58717,10223027,3
58718,10223028,3
58719,10223029,1
58720,10223030,1
58721,10223031,3
58722,10223032,3
58723,10223033,1
58724,10223034,1
58725,10223035,2
58726,10223036,2
58727,10223037,2
58728,10223038,2
58729,10223039,2
58730,10223040,3
58731,10223041,3
58732,10223042,2
58733,10223043,3
58734,10223044,2
58735,10223045,3
58736,10223046,1
58737,10223047,3
58738,10223048,3
58739,10223049,3
58740,10223050,3
58741,10223051,3
58742,10223052,1
58743,10223053,3
58744,10223054,3
58745,10223055,3
58746,10223056,3
58747,10223057,3
58748,10223058,3
58749,10223059,2
58750,10223060,3
58751,10223061,1
58752,10223062,2
58753,10223063,2
58754,10223064,3
58755,10223065,2
58756,10223066,3
58757,10223067,2
58758,10223068,3
58759,10223069,2
58760,10223070,2
58761,10223071,1
58762,10223072,3
58763,10223073,1
58764,10223074,2
58765,10223075,2
58766,10223076,2
58767,10223077,2
58768,10223078,1
58769,10223079,3
58770,10223080,3
58771,10223081,3
58772,10223082,1
58773,10223083,3
58774,10223084,2
58775,10223085,1
58776,10223086,1
58777,10223087,2
58778,10223088,2
58779,10223089,1
58780,10223090,2
58781,10223091,2
58782,10223092,3
58783,10223093,3
58784,10223094,3
58785,10223095,2
58786,10223096,3
58787,10223097,2
58788,10223098,2
58789,10223099,2
58790,10223100,1
58791,10223101,3
58792,10223102,2
58793,10223103,3
58794,10223104,1
58795,10223105,2
58796,10223106,2
58797,10223107,3
58798,10223108,2
58799,10223109,1
58800,10223110,3
58801,10223111,3
58802,10223112,3
58803,10223113,3
58804,10223114,2
58805,10223115,3
58806,10223116,3
58807,10223117,1
58808,10223118,3
58809,10223119,1
58810,10223120,3
58811,10223121,3
58812,10223122,1
58813,10223123,1
58814,10223124,2
58815,10223125,2
58816,10223126,3
58817,10223127,3
58818,10223128,3
58819,10223129,3
58820,10223130,1
58821,10223131,3
58822,10223132,3
58823,10223133,3
58824,10223134,1
58825,10223135,3
58826,10223136,2
58827,10223137,2
58828,10223138,3
58829,10223139,3
58830,10223140,3
58831,10223141,2
58832,10223142,3
58833,10223143,2
58834,10223144,1
58835,10223145,3
58836,10223146,2
58837,10223147,3
58838,10223148,2
58839,10223149,3
58840,10223150,2
58841,10223151,3
58842,10223152,2
58843,10223153,1
58844,10223154,2
58845,10223155,3
58846,10223156,3
58847,10223157,1
58848,10223158,3
58849,10223159,3
58850,10223160,2
58851,10223161,3
58852,10223162,3
58853,10223163,2
58854,10223164,1
58855,10223165,1
58856,10223166,1
58857,10223167,3
58858,10223168,3
58859,10223169,3
58860,10223170,3
58861,10223171,1
58862,10223172,3
58863,10223173,2
58864,10223174,2
58865,10223175,2
58866,10223176,1
58867,10223177,2
58868,10223178,1
58869,10223179,3
58870,10223180,3
58871,10223181,2
58872,10223182,3
58873,10223183,1
58874,10223184,1
58875,10223185,2
58876,10223186,3
58877,10223187,2
58878,10223188,2
58879,10223189,3
58880,10223190,3
58881,10223191,3
58882,10223192,3
58883,10223193,2
58884,10223194,2
58885,10223195,2
58886,10223196,3
58887,10223197,1
58888,10223198,2
58889,10223199,1
58890,10223200,2
58891,10223201,2
58892,10223202,1
58893,10223203,3
58894,10223204,2
58895,10223205,2
58896,10223206,3
58897,10223207,1
58898,10223208,1
58899,10223209,2
58900,10223210,2
58901,10223211,1
58902,10223212,2
58903,10223213,1
58904,10223214,1
58905,10223215,3
58906,10223216,3
58907,10223217,1
58908,10223218,3
58909,10223219,1
58910,10223220,3
58911,10223221,3
58912,10223222,3
58913,10223223,3
58914,10223224,3
58915,10223225,2
58916,10223226,2
58917,10223227,2
58918,10223228,3
58919,10223229,2
58920,10223230,3
58921,10223231,2
58922,10223232,1
58923,10223233,3
58924,10223234,1
58925,10223235,3
58926,10223236,1
58927,10223237,1
58928,10223238,3
58929,10223239,3
58930,10223240,2
58931,10223241,3
58932,10223242,3
58933,10223243,3
58934,10223244,3
58935,10223245,3
58936,10223246,2
58937,10223247,2
58938,10223248,1
58939,10223249,3
58940,10223250,3
58941,10223251,1
58942,10223252,2
58943,10223253,2
58944,10223254,1
58945,10223255,2
58946,10223256,3
58947,10223257,2
58948,10223258,3
58949,10223259,2
58950,10223260,3
58951,10223261,1
58952,10223262,3
58953,10223263,3
58954,10223264,1
58955,10223265,1
58956,10223266,2
58957,10223267,2
58958,10223268,1
58959,10223269,2
58960,10223270,3
58961,10223271,3
58962,10223272,3
58963,10223273,2
58964,10223274,3
58965,10223275,2
58966,10223276,2
58967,10223277,2
58968,10223278,1
58969,10223279,2
58970,10223280,2
58971,10223281,2
58972,10223282,3
58973,10223283,2
58974,10223284,3
58975,10223285,1
58976,10223286,3
58977,10223287,3
58978,10223288,2
58979,10223289,3
58980,10223290,2
58981,10223291,3
58982,10223292,2
58983,10223293,2
58984,10223294,2
58985,10223295,3
58986,10223296,2
58987,10223297,3
58988,10223298,2
58989,10223299,2
58990,10223300,1
58991,10223301,1
58992,10223302,3
58993,10223303,3
58994,10223304,3
58995,10223305,1
58996,10223306,3
58997,10223307,3
58998,10223308,1
58999,10223309,2
59000,10223310,3
59001,10223311,2
59002,10223312,1
59003,10223313,3
59004,10223314,3
59005,10223315,2
59006,10223316,3
59007,10223317,2
59008,10223318,3
59009,10223319,2
59010,10223320,2
59011,10223321,2
59012,10223322,1
59013,10223323,3
59014,10223324,2
59015,10223325,3
59016,10223326,3
59017,10223327,2
59018,10223328,3
59019,10223329,2
59020,10223330,2
59021,10223331,1
59022,10223332,2
59023,10223333,2
59024,10223334,2
59025,10223335,2
59026,10223336,3
59027,10223337,2
59028,10223338,3
59029,10223339,1
59030,10223340,2
59031,10223341,2
59032,10223342,3
59033,10223343,2
59034,10223344,2
59035,10223345,2
59036,10223346,3
59037,10223347,3
59038,10223348,2
59039,10223349,3
59040,10223350,3
59041,10223351,3
59042,10223352,3
59043,10223353,2
59044,10223354,2
59045,10223355,2
59046,10223356,3
59047,10223357,2
59048,10223358,1
59049,10223359,3
59050,10223360,2
59051,10223361,1
59052,10223362,1
59053,10223363,1
59054,10223364,3
59055,10223365,2
59056,10223366,3
59057,10223367,3
59058,10223368,2
59059,10223369,1
59060,10223370,3
59061,10223371,3
59062,10223372,3
59063,10223373,3
59064,10223374,3
59065,10223375,2
59066,10223376,2
59067,10223377,3
59068,10223378,3
59069,10223379,1
59070,10223380,1
59071,10223381,2
59072,10223382,2
59073,10223383,3
59074,10223384,3
59075,10223385,3
59076,10223386,3
59077,10223387,3
59078,10223388,2
59079,10223389,3
59080,10223390,2
59081,10223391,1
59082,10223392,3
59083,10223393,2
59084,10223394,3
59085,10223395,2
59086,10223396,3
59087,10223397,2
59088,10223398,2
59089,10223399,1
59090,10223400,2
59091,10223401,2
59092,10223402,1
59093,10223403,3
59094,10223404,3
59095,10223405,1
59096,10223406,2
59097,10223407,1
59098,10223408,2
59099,10223409,3
59100,10223410,3
59101,10223411,3
59102,10223412,2
59103,10223413,2
59104,10223414,2
59105,10223415,3
59106,10223416,3
59107,10223417,1
59108,10223418,1
59109,10223419,2
59110,10223420,3
59111,10223421,3
59112,10223422,3
59113,10223423,1
59114,10223424,2
59115,10223425,3
59116,10223426,2
59117,10223427,1
59118,10223428,3
59119,10223429,1
59120,10223430,3
59121,10223431,2
59122,10223432,2
59123,10223433,1
59124,10223434,1
59125,10223435,1
59126,10223436,3
59127,10223437,2
59128,10223438,2
59129,10223439,3
59130,10223440,3
59131,10223441,2
59132,10223442,2
59133,10223443,2
59134,10223444,2
59135,10223445,3
59136,10223446,3
59137,10223447,2
59138,10223448,3
59139,10223449,3
59140,10223450,2
59141,10223451,3
59142,10223452,2
59143,10223453,2
59144,10223454,2
59145,10223455,3
59146,10223456,3
59147,10223457,2
59148,10223458,2
59149,10223459,2
59150,10223460,3
59151,10223461,2
59152,10223462,2
59153,10223463,2
59154,10223464,1
59155,10223465,2
59156,10223466,2
59157,10223467,2
59158,10223468,3
59159,10223469,2
59160,10223470,2
59161,10223471,1
59162,10223472,3
59163,10223473,2
59164,10223474,2
59165,10223475,3
59166,10223476,2
59167,10223477,3
59168,10223478,2
59169,10223479,2
59170,10223480,3
59171,10223481,2
59172,10223482,3
59173,10223483,2
59174,10223484,2
59175,10223485,3
59176,10223486,1
59177,10223487,2
59178,10223488,2
59179,10223489,2
59180,10223490,2
59181,10223491,2
59182,10223492,3
59183,10223493,1
59184,10223494,1
59185,10223495,3
59186,10223496,3
59187,10223497,3
59188,10223498,2
59189,10223499,2
59190,10223500,2
59191,10223501,3
59192,10223502,2
59193,10223503,3
59194,10223504,3
59195,10223505,3
59196,10223506,2
59197,10223507,3
59198,10223508,2
59199,10223509,2
59200,10223510,2
59201,10223511,3
59202,10223512,3
59203,10223513,3
59204,10223514,3
59205,10223515,1
59206,10223516,2
59207,10223517,3
59208,10223518,3
59209,10223519,3
59210,10223520,2
59211,10223521,3
59212,10223522,3
59213,10223523,1
59214,10223524,2
59215,10223525,3
59216,10223526,3
59217,10223527,3
59218,10223528,2
59219,10223529,3
59220,10223530,2
59221,10223531,2
59222,10223532,3
59223,10223533,3
59224,10223534,2
59225,10223535,3
59226,10223536,3
59227,10223537,3
59228,10223538,2
59229,10223539,3
59230,10223540,2
59231,10223541,1
59232,10223542,2
59233,10223543,2
59234,10223544,1
59235,10223545,2
59236,10223546,2
59237,10223547,2
59238,10223548,2
59239,10223549,2
59240,10223550,2
59241,10223551,3
59242,10223552,3
59243,10223553,2
59244,10223554,2
59245,10223555,3
59246,10223556,2
59247,10223557,2
59248,10223558,2
59249,10223559,1
59250,10223560,2
59251,10223561,2
59252,10223562,3
59253,10223563,2
59254,10223564,2
59255,10223565,2
59256,10223566,3
59257,10223567,3
59258,10223568,2
59259,10223569,1
59260,10223570,2
59261,10223571,3
59262,10223572,1
59263,10223573,2
59264,10223574,2
59265,10223575,3
59266,10223576,2
59267,10223577,3
59268,10223578,2
59269,10223579,2
59270,10223580,3
59271,10223581,2
59272,10223582,2
59273,10223583,2
59274,10223584,3
59275,10223585,2
59276,10223586,3
59277,10223587,3
59278,10223588,2
59279,10223589,2
59280,10223590,2
59281,10223591,2
59282,10223592,2
59283,10223593,1
59284,10223594,3
59285,10223595,2
59286,10223596,3
59287,10223597,1
59288,10223598,2
59289,10223599,3
59290,10223600,1
59291,10223601,2
59292,10223602,3
59293,10223603,2
59294,10223604,3
59295,10223605,3
59296,10223606,3
59297,10223607,2
59298,10223608,2
59299,10223609,2
59300,10223610,3
59301,10223611,3
59302,10223612,2
59303,10223613,3
59304,10223614,2
59305,10223615,2
59306,10223616,3
59307,10223617,2
59308,10223618,1
59309,10223619,2
59310,10223620,2
59311,10223621,1
59312,10223622,2
59313,10223623,3
59314,10223624,1
59315,10223625,3
59316,10223626,3
59317,10223627,2
59318,10223628,3
59319,10223629,3
59320,10223630,2
59321,10223631,1
59322,10223632,3
59323,10223633,2
59324,10223634,2
59325,10223635,3
59326,10223636,2
59327,10223637,3
59328,10223638,3
59329,10223639,2
59330,10223640,3
59331,10223641,2
59332,10223642,3
59333,10223643,2
59334,10223644,2
59335,10223645,1
59336,10223646,3
59337,10223647,2
59338,10223648,1
59339,10223649,2
59340,10223650,2
59341,10223651,3
59342,10223652,1
59343,10223653,1
59344,10223654,3
59345,10223655,3
59346,10223656,3
59347,10223657,2
59348,10223658,1
59349,10223659,2
59350,10223660,3
59351,10223661,2
59352,10223662,1
59353,10223663,3
59354,10223664,3
59355,10223665,2
59356,10223666,2
59357,10223667,2
59358,10223668,2
59359,10223669,1
59360,10223670,3
59361,10223671,1
59362,10223672,3
59363,10223673,3
59364,10223674,2
59365,10223675,2
59366,10223676,1
59367,10223677,3
59368,10223678,2
59369,10223679,2
59370,10223680,3
59371,10223681,2
59372,10223682,1
59373,10223683,3
59374,10223684,3
59375,10223685,1
59376,10223686,1
59377,10223687,2
59378,10223688,1
59379,10223689,2
59380,10223690,3
59381,10223691,1
59382,10223692,3
59383,10223693,1
59384,10223694,2
59385,10223695,3
59386,10223696,2
59387,10223697,2
59388,10223698,3
59389,10223699,2
59390,10223700,1
59391,10223701,3
59392,10223702,2
59393,10223703,2
59394,10223704,1
59395,10223705,2
59396,10223706,2
59397,10223707,3
59398,10223708,2
59399,10223709,3
59400,10223710,2
59401,10223711,1
59402,10223712,2
59403,10223713,3
59404,10223714,2
59405,10223715,1
59406,10223716,3
59407,10223717,2
59408,10223718,3
59409,10223719,1
59410,10223720,2
59411,10223721,3
59412,10223722,2
59413,10223723,2
59414,10223724,2
59415,10223725,2
59416,10223726,3
59417,10223727,2
59418,10223728,2
59419,10223729,1
59420,10223730,2
59421,10223731,3
59422,10223732,1
59423,10223733,1
59424,10223734,2
59425,10223735,2
59426,10223736,3
59427,10223737,3
59428,10223738,2
59429,10223739,2
59430,10223740,3
59431,10223741,1
59432,10223742,2
59433,10223743,2
59434,10223744,3
59435,10223745,1
59436,10223746,1
59437,10223747,1
59438,10223748,3
59439,10223749,3
59440,10223750,2
59441,10223751,2
59442,10223752,2
59443,10223753,3
59444,10223754,3
59445,10223755,3
59446,10223756,1
59447,10223757,1
59448,10223758,3
59449,10223759,3
59450,10223760,3
59451,10223761,3
59452,10223762,2
59453,10223763,3
59454,10223764,2
59455,10223765,3
59456,10223766,3
59457,10223767,2
59458,10223768,3
59459,10223769,2
59460,10223770,1
59461,10223771,1
59462,10223772,3
59463,10223773,1
59464,10223774,3
59465,10223775,2
59466,10223776,1
59467,10223777,2
59468,10223778,3
59469,10223779,3
59470,10223780,3
59471,10223781,2
59472,10223782,2
59473,10223783,1
59474,10223784,2
59475,10223785,3
59476,10223786,1
59477,10223787,1
59478,10223788,2
59479,10223789,3
59480,10223790,1
59481,10223791,2
59482,10223792,1
59483,10223793,3
59484,10223794,3
59485,10223795,1
59486,10223796,2
59487,10223797,1
59488,10223798,2
59489,10223799,1
59490,10223800,3
59491,10223801,1
59492,10223802,1
59493,10223803,2
59494,10223804,3
59495,10223805,2
59496,10223806,3
59497,10223807,1
59498,10223808,3
59499,10223809,3
59500,10223810,2
59501,10223811,3
59502,10223812,2
59503,10223813,3
59504,10223814,3
59505,10223815,2
59506,10223816,1
59507,10223817,2
59508,10223818,2
59509,10223819,1
59510,10223820,2
59511,10223821,3
59512,10223822,3
59513,10223823,2
59514,10223824,1
59515,10223825,2
59516,10223826,1
59517,10223827,2
59518,10223828,1
59519,10223829,3
59520,10223830,3
59521,10223831,2
59522,10223832,2
59523,10223833,2
59524,10223834,1
59525,10223835,1
59526,10223836,2
59527,10223837,2
59528,10223838,2
59529,10223839,3
59530,10223840,3
59531,10223841,3
59532,10223842,3
59533,10223843,2
59534,10223844,2
59535,10223845,3
59536,10223846,2
59537,10223847,2
59538,10223848,2
59539,10223849,3
59540,10223850,2
59541,10223851,3
59542,10223852,3
59543,10223853,2
59544,10223854,2
59545,10223855,3
59546,10223856,1
59547,10223857,1
59548,10223858,2
59549,10223859,1
59550,10223860,3
59551,10223861,3
59552,10223862,3
59553,10223863,2
59554,10223864,3
59555,10223865,2
59556,10223866,1
59557,10223867,2
59558,10223868,3
59559,10223869,3
59560,10223870,3
59561,10223871,3
59562,10223872,2
59563,10223873,3
59564,10223874,3
59565,10223875,2
59566,10223876,2
59567,10223877,2
59568,10223878,3
59569,10223879,3
59570,10223880,2
59571,10223881,2
59572,10223882,3
59573,10223883,2
59574,10223884,1
59575,10223885,3
59576,10223886,3
59577,10223887,3
59578,10223888,2
59579,10223889,3
59580,10223890,3
59581,10223891,1
59582,10223892,2
59583,10223893,1
59584,10223894,1
59585,10223895,2
59586,10223896,3
59587,10223897,1
59588,10223898,3
59589,10223899,1
59590,10223900,2
59591,10223901,3
59592,10223902,3
59593,10223903,1
59594,10223904,2
59595,10223905,3
59596,10223906,3
59597,10223907,1
59598,10223908,3
59599,10223909,3
59600,10223910,3
59601,10223911,2
59602,10223912,2
59603,10223913,3
59604,10223914,3
59605,10223915,2
59606,10223916,3
59607,10223917,3
59608,10223918,3
59609,10223919,3
59610,10223920,2
59611,10223921,3
59612,10223922,1
59613,10223923,3
59614,10223924,2
59615,10223925,1
59616,10223926,3
59617,10223927,2
59618,10223928,3
59619,10223929,3
59620,10223930,3
59621,10223931,3
59622,10223932,1
59623,10223933,2
59624,10223934,2
59625,10223935,2
59626,10223936,3
59627,10223937,2
59628,10223938,3
59629,10223939,2
59630,10223940,2
59631,10223941,2
59632,10223942,2
59633,10223943,3
59634,10223944,1
59635,10223945,1
59636,10223946,3
59637,10223947,2
59638,10223948,2
59639,10223949,2
59640,10223950,2
59641,10223951,2
59642,10223952,2
59643,10223953,1
59644,10223954,2
59645,10223955,1
59646,10223956,1
59647,10223957,2
59648,10223958,3
59649,10223959,3
59650,10223960,2
59651,10223961,2
59652,10223962,2
59653,10223963,2
59654,10223964,2
59655,10223965,1
59656,10223966,3
59657,10223967,2
59658,10223968,1
59659,10223969,3
59660,10223970,2
59661,10223971,2
59662,10223972,3
59663,10223973,2
59664,10223974,3
59665,10223975,3
59666,10223976,1
59667,10223977,1
59668,10223978,3
59669,10223979,2
59670,10223980,3
59671,10223981,2
59672,10223982,2
59673,10223983,1
59674,10223984,2
59675,10223985,2
59676,10223986,2
59677,10223987,2
59678,10223988,3
59679,10223989,2
59680,10223990,1
59681,10223991,2
59682,10223992,2
59683,10223993,3
59684,10223994,3
59685,10223995,1
59686,10223996,2
59687,10223997,3
59688,10223998,3
59689,10223999,1
59690,10224000,3
59691,10224001,2
59692,10224002,3
59693,10224003,3
59694,10224004,3
59695,10224005,3
59696,10224006,3
59697,10224007,2
59698,10224008,1
59699,10224009,1
59700,10224010,3
59701,10224011,2
59702,10224012,2
59703,10224013,3
59704,10224014,1
59705,10224015,1
59706,10224016,2
59707,10224017,2
59708,10224018,1
59709,10224019,1
59710,10224020,3
59711,10224021,2
59712,10224022,2
59713,10224023,1
59714,10224024,2
59715,10224025,2
59716,10224026,2
59717,10224027,3
59718,10224028,2
59719,10224029,2
59720,10224030,2
59721,10224031,1
59722,10224032,3
59723,10224033,1
59724,10224034,3
59725,10224035,1
59726,10224036,3
59727,10224037,2
59728,10224038,3
59729,10224039,3
59730,10224040,3
59731,10224041,2
59732,10224042,1
59733,10224043,3
59734,10224044,3
59735,10224045,2
59736,10224046,2
59737,10224047,2
59738,10224048,3
59739,10224049,2
59740,10224050,1
59741,10224051,2
59742,10224052,3
59743,10224053,2
59744,10224054,2
59745,10224055,2
59746,10224056,2
59747,10224057,3
59748,10224058,2
59749,10224059,1
59750,10224060,1
59751,10224061,3
59752,10224062,1
59753,10224063,1
59754,10224064,3
59755,10224065,3
59756,10224066,2
59757,10224067,3
59758,10224068,1
59759,10224069,3
59760,10224070,3
59761,10224071,2
59762,10224072,2
59763,10224073,3
59764,10224074,1
59765,10224075,2
59766,10224076,2
59767,10224077,2
59768,10224078,3
59769,10224079,3
59770,10224080,1
59771,10224081,3
59772,10224082,3
59773,10224083,2
59774,10224084,1
59775,10224085,1
59776,10224086,3
59777,10224087,2
59778,10224088,3
59779,10224089,3
59780,10224090,3
59781,10224091,3
59782,10224092,3
59783,10224093,3
59784,10224094,2
59785,10224095,2
59786,10224096,1
59787,10224097,2
59788,10224098,2
59789,10224099,2
59790,10224100,1
59791,10224101,2
59792,10224102,2
59793,10224103,2
59794,10224104,3
59795,10224105,3
59796,10224106,1
59797,10224107,3
59798,10224108,2
59799,10224109,3
59800,10224110,2
59801,10224111,2
59802,10224112,1
59803,10224113,3
59804,10224114,2
59805,10224115,2
59806,10224116,2
59807,10224117,2
59808,10224118,2
59809,10224119,2
59810,10224120,1
59811,10224121,1
59812,10224122,2
59813,10224123,1
59814,10224124,2
59815,10224125,1
59816,10224126,3
59817,10224127,3
59818,10224128,2
59819,10224129,1
59820,10224130,3
59821,10224131,2
59822,10224132,3
59823,10224133,2
59824,10224134,2
59825,10224135,3
59826,10224136,3
59827,10224137,1
59828,10224138,3
59829,10224139,2
59830,10224140,3
59831,10224141,2
59832,10224142,2
59833,10224143,2
59834,10224144,3
59835,10224145,2
59836,10224146,3
59837,10224147,2
59838,10224148,2
59839,10224149,2
59840,10224150,2
59841,10224151,1
59842,10224152,2
59843,10224153,3
59844,10224154,3
59845,10224155,2
59846,10224156,3
59847,10224157,2
59848,10224158,1
59849,10224159,2
59850,10224160,3
59851,10224161,1
59852,10224162,2
59853,10224163,2
59854,10224164,3
59855,10224165,2
59856,10224166,2
59857,10224167,2
59858,10224168,2
59859,10224169,1
59860,10224170,1
59861,10224171,2
59862,10224172,3
59863,10224173,1
59864,10224174,2
59865,10224175,2
59866,10224176,2
59867,10224177,2
59868,10224178,3
59869,10224179,1
59870,10224180,3
59871,10224181,3
59872,10224182,2
59873,10224183,3
59874,10224184,3
59875,10224185,3
59876,10224186,3
59877,10224187,3
59878,10224188,2
59879,10224189,3
59880,10224190,1
59881,10224191,2
59882,10224192,3
59883,10224193,2
59884,10224194,2
59885,10224195,3
59886,10224196,2
59887,10224197,2
59888,10224198,3
59889,10224199,2
59890,10224200,1
59891,10224201,2
59892,10224202,3
59893,10224203,1
59894,10224204,2
59895,10224205,1
59896,10224206,2
59897,10224207,3
59898,10224208,2
59899,10224209,3
59900,10224210,3
59901,10224211,3
59902,10224212,2
59903,10224213,1
59904,10224214,2
59905,10224215,3
59906,10224216,3
59907,10224217,2
59908,10224218,3
59909,10224219,1
59910,10224220,1
59911,10224221,3
59912,10224222,1
