,Loan_ID,Interest_Rate
41480,10205790,3
41481,10205791,1
41482,10205792,1
41483,10205793,1
41484,10205794,3
41485,10205795,2
41486,10205796,2
41487,10205797,1
41488,10205798,2
41489,10205799,1
41490,10205800,1
41491,10205801,2
41492,10205802,2
41493,10205803,3
41494,10205804,1
41495,10205805,3
41496,10205806,2
41497,10205807,2
41498,10205808,2
41499,10205809,2
41500,10205810,2
41501,10205811,2
41502,10205812,3
41503,10205813,1
41504,10205814,3
41505,10205815,3
41506,10205816,2
41507,10205817,2
41508,10205818,2
41509,10205819,3
41510,10205820,3
41511,10205821,2
41512,10205822,3
41513,10205823,2
41514,10205824,2
41515,10205825,3
41516,10205826,1
41517,10205827,2
41518,10205828,2
41519,10205829,3
41520,10205830,2
41521,10205831,2
41522,10205832,1
41523,10205833,2
41524,10205834,2
41525,10205835,1
41526,10205836,3
41527,10205837,2
41528,10205838,2
41529,10205839,2
41530,10205840,2
41531,10205841,1
41532,10205842,3
41533,10205843,3
41534,10205844,3
41535,10205845,3
41536,10205846,2
41537,10205847,2
41538,10205848,3
41539,10205849,3
41540,10205850,3
41541,10205851,2
41542,10205852,1
41543,10205853,2
41544,10205854,2
41545,10205855,3
41546,10205856,1
41547,10205857,3
41548,10205858,2
41549,10205859,2
41550,10205860,2
41551,10205861,2
41552,10205862,2
41553,10205863,2
41554,10205864,2
41555,10205865,1
41556,10205866,3
41557,10205867,2
41558,10205868,2
41559,10205869,2
41560,10205870,2
41561,10205871,2
41562,10205872,2
41563,10205873,3
41564,10205874,2
41565,10205875,3
41566,10205876,1
41567,10205877,2
41568,10205878,2
41569,10205879,3
41570,10205880,3
41571,10205881,2
41572,10205882,2
41573,10205883,2
41574,10205884,2
41575,10205885,3
41576,10205886,1
41577,10205887,2
41578,10205888,2
41579,10205889,1
41580,10205890,3
41581,10205891,1
41582,10205892,3
41583,10205893,2
41584,10205894,3
41585,10205895,3
41586,10205896,2
41587,10205897,2
41588,10205898,2
41589,10205899,2
41590,10205900,2
41591,10205901,2
41592,10205902,3
41593,10205903,2
41594,10205904,2
41595,10205905,2
41596,10205906,1
41597,10205907,1
41598,10205908,3
41599,10205909,2
41600,10205910,3
41601,10205911,2
41602,10205912,2
41603,10205913,2
41604,10205914,2
41605,10205915,2
41606,10205916,1
41607,10205917,1
41608,10205918,3
41609,10205919,2
41610,10205920,2
41611,10205921,3
41612,10205922,3
41613,10205923,2
41614,10205924,1
41615,10205925,3
41616,10205926,2
41617,10205927,2
41618,10205928,2
41619,10205929,2
41620,10205930,2
41621,10205931,3
41622,10205932,2
41623,10205933,2
41624,10205934,3
41625,10205935,3
41626,10205936,1
41627,10205937,1
41628,10205938,3
41629,10205939,2
41630,10205940,2
41631,10205941,2
41632,10205942,3
41633,10205943,2
41634,10205944,2
41635,10205945,2
41636,10205946,1
41637,10205947,3
41638,10205948,3
41639,10205949,2
41640,10205950,1
41641,10205951,3
41642,10205952,2
41643,10205953,2
41644,10205954,2
41645,10205955,3
41646,10205956,2
41647,10205957,1
41648,10205958,2
41649,10205959,2
41650,10205960,2
41651,10205961,2
41652,10205962,2
41653,10205963,2
41654,10205964,2
41655,10205965,2
41656,10205966,3
41657,10205967,1
41658,10205968,2
41659,10205969,1
41660,10205970,2
41661,10205971,1
41662,10205972,2
41663,10205973,3
41664,10205974,2
41665,10205975,2
41666,10205976,3
41667,10205977,3
41668,10205978,2
41669,10205979,3
41670,10205980,3
41671,10205981,2
41672,10205982,3
41673,10205983,2
41674,10205984,3
41675,10205985,2
41676,10205986,3
41677,10205987,2
41678,10205988,2
41679,10205989,1
41680,10205990,2
41681,10205991,2
41682,10205992,3
41683,10205993,2
41684,10205994,3
41685,10205995,2
41686,10205996,1
41687,10205997,2
41688,10205998,2
41689,10205999,2
41690,10206000,2
41691,10206001,2
41692,10206002,1
41693,10206003,1
41694,10206004,2
41695,10206005,3
41696,10206006,2
41697,10206007,2
41698,10206008,2
41699,10206009,2
41700,10206010,3
41701,10206011,2
41702,10206012,1
41703,10206013,2
41704,10206014,2
41705,10206015,3
41706,10206016,1
41707,10206017,2
41708,10206018,2
41709,10206019,2
41710,10206020,3
41711,10206021,2
41712,10206022,1
41713,10206023,1
41714,10206024,2
41715,10206025,3
41716,10206026,2
41717,10206027,1
41718,10206028,2
41719,10206029,2
41720,10206030,2
41721,10206031,3
41722,10206032,1
41723,10206033,1
41724,10206034,3
41725,10206035,1
41726,10206036,2
41727,10206037,1
41728,10206038,2
41729,10206039,2
41730,10206040,1
41731,10206041,2
41732,10206042,2
41733,10206043,2
41734,10206044,1
41735,10206045,2
41736,10206046,2
41737,10206047,2
41738,10206048,2
41739,10206049,3
41740,10206050,1
41741,10206051,1
41742,10206052,3
41743,10206053,3
41744,10206054,3
41745,10206055,3
41746,10206056,2
41747,10206057,2
41748,10206058,3
41749,10206059,2
41750,10206060,3
41751,10206061,3
41752,10206062,2
41753,10206063,1
41754,10206064,2
41755,10206065,2
41756,10206066,3
41757,10206067,3
41758,10206068,3
41759,10206069,3
41760,10206070,2
41761,10206071,3
41762,10206072,2
41763,10206073,2
41764,10206074,2
41765,10206075,3
41766,10206076,2
41767,10206077,2
41768,10206078,2
41769,10206079,2
41770,10206080,3
41771,10206081,2
41772,10206082,3
41773,10206083,2
41774,10206084,2
41775,10206085,3
41776,10206086,2
41777,10206087,3
41778,10206088,2
41779,10206089,3
41780,10206090,3
41781,10206091,3
41782,10206092,3
41783,10206093,3
41784,10206094,2
41785,10206095,3
41786,10206096,2
41787,10206097,2
41788,10206098,3
41789,10206099,3
41790,10206100,2
41791,10206101,3
41792,10206102,1
41793,10206103,3
41794,10206104,2
41795,10206105,3
41796,10206106,1
41797,10206107,2
41798,10206108,3
41799,10206109,2
41800,10206110,3
41801,10206111,3
41802,10206112,3
41803,10206113,3
41804,10206114,2
41805,10206115,1
41806,10206116,3
41807,10206117,3
41808,10206118,1
41809,10206119,2
41810,10206120,3
41811,10206121,3
41812,10206122,2
41813,10206123,3
41814,10206124,3
41815,10206125,2
41816,10206126,2
41817,10206127,1
41818,10206128,2
41819,10206129,2
41820,10206130,3
41821,10206131,1
41822,10206132,3
41823,10206133,1
41824,10206134,2
41825,10206135,2
41826,10206136,2
41827,10206137,1
41828,10206138,2
41829,10206139,3
41830,10206140,3
41831,10206141,2
41832,10206142,2
41833,10206143,2
41834,10206144,3
41835,10206145,3
41836,10206146,1
41837,10206147,1
41838,10206148,1
41839,10206149,2
41840,10206150,2
41841,10206151,3
41842,10206152,1
41843,10206153,3
41844,10206154,3
41845,10206155,2
41846,10206156,2
41847,10206157,3
41848,10206158,3
41849,10206159,2
41850,10206160,3
41851,10206161,2
41852,10206162,2
41853,10206163,3
41854,10206164,3
41855,10206165,1
41856,10206166,1
41857,10206167,2
41858,10206168,2
41859,10206169,2
41860,10206170,2
41861,10206171,1
41862,10206172,3
41863,10206173,2
41864,10206174,2
41865,10206175,1
41866,10206176,1
41867,10206177,3
41868,10206178,2
41869,10206179,3
41870,10206180,2
41871,10206181,1
41872,10206182,3
41873,10206183,3
41874,10206184,2
41875,10206185,3
41876,10206186,2
41877,10206187,3
41878,10206188,1
41879,10206189,2
41880,10206190,3
41881,10206191,2
41882,10206192,2
41883,10206193,3
41884,10206194,2
41885,10206195,3
41886,10206196,2
41887,10206197,2
41888,10206198,2
41889,10206199,1
41890,10206200,3
41891,10206201,2
41892,10206202,2
41893,10206203,2
41894,10206204,2
41895,10206205,2
41896,10206206,2
41897,10206207,3
41898,10206208,2
41899,10206209,3
41900,10206210,3
41901,10206211,2
41902,10206212,3
41903,10206213,1
41904,10206214,3
41905,10206215,3
41906,10206216,2
41907,10206217,1
41908,10206218,3
41909,10206219,2
41910,10206220,2
41911,10206221,2
41912,10206222,2
41913,10206223,2
41914,10206224,1
41915,10206225,2
41916,10206226,3
41917,10206227,2
41918,10206228,1
41919,10206229,3
41920,10206230,3
41921,10206231,1
41922,10206232,2
41923,10206233,2
41924,10206234,2
41925,10206235,3
41926,10206236,3
41927,10206237,2
41928,10206238,1
41929,10206239,3
41930,10206240,1
41931,10206241,3
41932,10206242,3
41933,10206243,1
41934,10206244,2
41935,10206245,3
41936,10206246,2
41937,10206247,3
41938,10206248,3
41939,10206249,3
41940,10206250,2
41941,10206251,2
41942,10206252,2
41943,10206253,2
41944,10206254,3
41945,10206255,3
41946,10206256,2
41947,10206257,2
41948,10206258,1
41949,10206259,2
41950,10206260,2
41951,10206261,2
41952,10206262,2
41953,10206263,1
41954,10206264,3
41955,10206265,3
41956,10206266,3
41957,10206267,3
41958,10206268,2
41959,10206269,2
41960,10206270,1
41961,10206271,2
41962,10206272,1
41963,10206273,3
41964,10206274,3
41965,10206275,3
41966,10206276,3
41967,10206277,2
41968,10206278,1
41969,10206279,3
41970,10206280,1
41971,10206281,3
41972,10206282,3
41973,10206283,2
41974,10206284,3
41975,10206285,2
41976,10206286,2
41977,10206287,1
41978,10206288,2
41979,10206289,1
41980,10206290,3
41981,10206291,3
41982,10206292,2
41983,10206293,2
41984,10206294,1
41985,10206295,2
41986,10206296,3
41987,10206297,3
41988,10206298,1
41989,10206299,1
41990,10206300,3
41991,10206301,3
41992,10206302,1
41993,10206303,2
41994,10206304,1
41995,10206305,3
41996,10206306,3
41997,10206307,2
41998,10206308,3
41999,10206309,1
42000,10206310,2
42001,10206311,2
42002,10206312,2
42003,10206313,2
42004,10206314,2
42005,10206315,3
42006,10206316,2
42007,10206317,1
42008,10206318,2
42009,10206319,1
42010,10206320,1
42011,10206321,2
42012,10206322,2
42013,10206323,2
42014,10206324,2
42015,10206325,3
42016,10206326,3
42017,10206327,3
42018,10206328,3
42019,10206329,2
42020,10206330,2
42021,10206331,1
42022,10206332,2
42023,10206333,3
42024,10206334,2
42025,10206335,2
42026,10206336,2
42027,10206337,1
42028,10206338,1
42029,10206339,2
42030,10206340,2
42031,10206341,2
42032,10206342,2
42033,10206343,2
42034,10206344,1
42035,10206345,2
42036,10206346,3
42037,10206347,2
42038,10206348,3
42039,10206349,3
42040,10206350,2
42041,10206351,2
42042,10206352,3
42043,10206353,2
42044,10206354,2
42045,10206355,3
42046,10206356,2
42047,10206357,3
42048,10206358,2
42049,10206359,3
42050,10206360,2
42051,10206361,1
42052,10206362,3
42053,10206363,2
42054,10206364,3
42055,10206365,3
42056,10206366,3
42057,10206367,1
42058,10206368,2
42059,10206369,2
42060,10206370,3
42061,10206371,3
42062,10206372,1
42063,10206373,3
42064,10206374,3
42065,10206375,3
42066,10206376,1
42067,10206377,2
42068,10206378,2
42069,10206379,1
42070,10206380,2
42071,10206381,3
42072,10206382,2
42073,10206383,3
42074,10206384,3
42075,10206385,2
42076,10206386,3
42077,10206387,2
42078,10206388,2
42079,10206389,3
42080,10206390,1
42081,10206391,2
42082,10206392,3
42083,10206393,3
42084,10206394,1
42085,10206395,3
42086,10206396,2
42087,10206397,3
42088,10206398,2
42089,10206399,2
42090,10206400,1
42091,10206401,1
42092,10206402,3
42093,10206403,2
42094,10206404,1
42095,10206405,3
42096,10206406,2
42097,10206407,1
42098,10206408,2
42099,10206409,1
42100,10206410,2
42101,10206411,1
42102,10206412,2
42103,10206413,2
42104,10206414,3
42105,10206415,2
42106,10206416,3
42107,10206417,2
42108,10206418,3
42109,10206419,2
42110,10206420,3
42111,10206421,2
42112,10206422,2
42113,10206423,2
42114,10206424,2
42115,10206425,3
42116,10206426,3
42117,10206427,2
42118,10206428,3
42119,10206429,1
42120,10206430,2
42121,10206431,2
42122,10206432,2
42123,10206433,3
42124,10206434,2
42125,10206435,2
42126,10206436,1
42127,10206437,2
42128,10206438,3
42129,10206439,1
42130,10206440,3
42131,10206441,3
42132,10206442,3
42133,10206443,2
42134,10206444,1
42135,10206445,3
42136,10206446,3
42137,10206447,3
42138,10206448,2
42139,10206449,2
42140,10206450,2
42141,10206451,2
42142,10206452,3
42143,10206453,1
42144,10206454,2
42145,10206455,2
42146,10206456,3
42147,10206457,3
42148,10206458,2
42149,10206459,3
42150,10206460,2
42151,10206461,3
42152,10206462,2
42153,10206463,3
42154,10206464,2
42155,10206465,3
42156,10206466,2
42157,10206467,3
42158,10206468,2
42159,10206469,2
42160,10206470,2
42161,10206471,3
42162,10206472,3
42163,10206473,1
42164,10206474,3
42165,10206475,1
42166,10206476,2
42167,10206477,2
42168,10206478,2
42169,10206479,1
42170,10206480,2
42171,10206481,1
42172,10206482,2
42173,10206483,2
42174,10206484,1
42175,10206485,1
42176,10206486,3
42177,10206487,1
42178,10206488,2
42179,10206489,2
42180,10206490,3
42181,10206491,2
42182,10206492,3
42183,10206493,2
42184,10206494,2
42185,10206495,3
42186,10206496,2
42187,10206497,2
42188,10206498,1
42189,10206499,3
42190,10206500,3
42191,10206501,1
42192,10206502,3
42193,10206503,2
42194,10206504,2
42195,10206505,2
42196,10206506,2
42197,10206507,1
42198,10206508,2
42199,10206509,2
42200,10206510,1
42201,10206511,3
42202,10206512,1
42203,10206513,2
42204,10206514,2
42205,10206515,1
42206,10206516,2
42207,10206517,2
42208,10206518,2
42209,10206519,2
42210,10206520,2
42211,10206521,2
42212,10206522,1
42213,10206523,2
42214,10206524,1
42215,10206525,2
42216,10206526,2
42217,10206527,3
42218,10206528,1
42219,10206529,1
42220,10206530,1
42221,10206531,3
42222,10206532,2
42223,10206533,1
42224,10206534,1
42225,10206535,3
42226,10206536,3
42227,10206537,2
42228,10206538,2
42229,10206539,1
42230,10206540,3
42231,10206541,1
42232,10206542,1
42233,10206543,1
42234,10206544,1
42235,10206545,1
42236,10206546,3
42237,10206547,2
42238,10206548,2
42239,10206549,3
42240,10206550,3
42241,10206551,2
42242,10206552,3
42243,10206553,2
42244,10206554,3
42245,10206555,3
42246,10206556,2
42247,10206557,2
42248,10206558,2
42249,10206559,2
42250,10206560,2
42251,10206561,3
42252,10206562,3
42253,10206563,3
42254,10206564,2
42255,10206565,2
42256,10206566,2
42257,10206567,3
42258,10206568,2
42259,10206569,2
42260,10206570,1
42261,10206571,2
42262,10206572,3
42263,10206573,1
42264,10206574,2
42265,10206575,2
42266,10206576,1
42267,10206577,2
42268,10206578,1
42269,10206579,1
42270,10206580,3
42271,10206581,3
42272,10206582,2
42273,10206583,2
42274,10206584,2
42275,10206585,2
42276,10206586,2
42277,10206587,2
42278,10206588,2
42279,10206589,2
42280,10206590,2
42281,10206591,2
42282,10206592,2
42283,10206593,3
42284,10206594,2
42285,10206595,2
42286,10206596,2
42287,10206597,1
42288,10206598,3
42289,10206599,2
42290,10206600,2
42291,10206601,2
42292,10206602,2
42293,10206603,2
42294,10206604,3
42295,10206605,2
42296,10206606,2
42297,10206607,1
42298,10206608,2
42299,10206609,3
42300,10206610,2
42301,10206611,2
42302,10206612,2
42303,10206613,2
42304,10206614,2
42305,10206615,2
42306,10206616,1
42307,10206617,2
42308,10206618,2
42309,10206619,1
42310,10206620,2
42311,10206621,3
42312,10206622,3
42313,10206623,3
42314,10206624,2
42315,10206625,2
42316,10206626,2
42317,10206627,3
42318,10206628,2
42319,10206629,2
42320,10206630,3
42321,10206631,2
42322,10206632,2
42323,10206633,2
42324,10206634,2
42325,10206635,2
42326,10206636,2
42327,10206637,3
42328,10206638,1
42329,10206639,2
42330,10206640,3
42331,10206641,1
42332,10206642,1
42333,10206643,1
42334,10206644,3
42335,10206645,3
42336,10206646,2
42337,10206647,1
42338,10206648,3
42339,10206649,2
42340,10206650,2
42341,10206651,1
42342,10206652,1
42343,10206653,2
42344,10206654,2
42345,10206655,2
42346,10206656,3
42347,10206657,3
42348,10206658,2
42349,10206659,2
42350,10206660,2
42351,10206661,2
42352,10206662,3
42353,10206663,2
42354,10206664,3
42355,10206665,2
42356,10206666,1
42357,10206667,2
42358,10206668,1
42359,10206669,3
42360,10206670,2
42361,10206671,2
42362,10206672,2
42363,10206673,1
42364,10206674,3
42365,10206675,2
42366,10206676,2
42367,10206677,3
42368,10206678,3
42369,10206679,3
42370,10206680,2
42371,10206681,2
42372,10206682,3
42373,10206683,2
42374,10206684,1
42375,10206685,3
42376,10206686,1
42377,10206687,1
42378,10206688,3
42379,10206689,3
42380,10206690,2
42381,10206691,3
42382,10206692,2
42383,10206693,3
42384,10206694,2
42385,10206695,3
42386,10206696,2
42387,10206697,2
42388,10206698,2
42389,10206699,2
42390,10206700,2
42391,10206701,3
42392,10206702,2
42393,10206703,2
42394,10206704,1
42395,10206705,1
42396,10206706,1
42397,10206707,3
42398,10206708,2
42399,10206709,3
42400,10206710,3
42401,10206711,2
42402,10206712,1
42403,10206713,1
42404,10206714,2
42405,10206715,3
42406,10206716,2
42407,10206717,1
42408,10206718,2
42409,10206719,1
42410,10206720,2
42411,10206721,2
42412,10206722,3
42413,10206723,2
42414,10206724,3
42415,10206725,2
42416,10206726,3
42417,10206727,2
42418,10206728,3
42419,10206729,1
42420,10206730,2
42421,10206731,3
42422,10206732,2
42423,10206733,3
42424,10206734,2
42425,10206735,3
42426,10206736,2
42427,10206737,2
42428,10206738,1
42429,10206739,2
42430,10206740,2
42431,10206741,3
42432,10206742,2
42433,10206743,2
42434,10206744,1
42435,10206745,2
42436,10206746,3
42437,10206747,2
42438,10206748,1
42439,10206749,1
42440,10206750,2
42441,10206751,2
42442,10206752,3
42443,10206753,2
42444,10206754,1
42445,10206755,3
42446,10206756,3
42447,10206757,3
42448,10206758,2
42449,10206759,3
42450,10206760,3
42451,10206761,1
42452,10206762,2
42453,10206763,3
42454,10206764,1
42455,10206765,3
42456,10206766,3
42457,10206767,2
42458,10206768,2
42459,10206769,2
42460,10206770,1
42461,10206771,2
42462,10206772,3
42463,10206773,1
42464,10206774,2
42465,10206775,1
42466,10206776,2
42467,10206777,3
42468,10206778,2
42469,10206779,2
42470,10206780,3
42471,10206781,2
42472,10206782,1
42473,10206783,2
42474,10206784,2
42475,10206785,1
42476,10206786,3
42477,10206787,3
42478,10206788,2
42479,10206789,3
42480,10206790,3
42481,10206791,3
42482,10206792,3
42483,10206793,3
42484,10206794,3
42485,10206795,3
42486,10206796,2
42487,10206797,3
42488,10206798,3
42489,10206799,3
42490,10206800,1
42491,10206801,2
42492,10206802,3
42493,10206803,2
42494,10206804,3
42495,10206805,1
42496,10206806,3
42497,10206807,2
42498,10206808,2
42499,10206809,3
42500,10206810,2
42501,10206811,1
42502,10206812,1
42503,10206813,2
42504,10206814,2
42505,10206815,2
42506,10206816,3
42507,10206817,3
42508,10206818,2
42509,10206819,2
42510,10206820,2
42511,10206821,1
42512,10206822,2
42513,10206823,3
42514,10206824,2
42515,10206825,2
42516,10206826,3
42517,10206827,2
42518,10206828,1
42519,10206829,2
42520,10206830,3
42521,10206831,1
42522,10206832,1
42523,10206833,1
42524,10206834,2
42525,10206835,3
42526,10206836,1
42527,10206837,1
42528,10206838,2
42529,10206839,3
42530,10206840,1
42531,10206841,1
42532,10206842,3
42533,10206843,2
42534,10206844,2
42535,10206845,3
42536,10206846,3
42537,10206847,2
42538,10206848,3
42539,10206849,3
42540,10206850,2
42541,10206851,3
42542,10206852,2
42543,10206853,3
42544,10206854,2
42545,10206855,3
42546,10206856,3
42547,10206857,3
42548,10206858,3
42549,10206859,3
42550,10206860,2
42551,10206861,3
42552,10206862,1
42553,10206863,2
42554,10206864,2
42555,10206865,3
42556,10206866,2
42557,10206867,1
42558,10206868,2
42559,10206869,1
42560,10206870,2
42561,10206871,3
42562,10206872,1
42563,10206873,2
42564,10206874,3
42565,10206875,1
42566,10206876,3
42567,10206877,2
42568,10206878,1
42569,10206879,3
42570,10206880,2
42571,10206881,2
42572,10206882,2
42573,10206883,2
42574,10206884,3
42575,10206885,3
42576,10206886,2
42577,10206887,3
42578,10206888,2
42579,10206889,1
42580,10206890,2
42581,10206891,3
42582,10206892,2
42583,10206893,1
42584,10206894,2
42585,10206895,3
42586,10206896,3
42587,10206897,2
42588,10206898,2
42589,10206899,2
42590,10206900,3
42591,10206901,1
42592,10206902,3
42593,10206903,3
42594,10206904,3
42595,10206905,1
42596,10206906,2
42597,10206907,3
42598,10206908,3
42599,10206909,3
42600,10206910,2
42601,10206911,2
42602,10206912,2
42603,10206913,3
42604,10206914,1
42605,10206915,1
42606,10206916,2
42607,10206917,3
42608,10206918,2
42609,10206919,2
42610,10206920,2
42611,10206921,2
42612,10206922,2
42613,10206923,3
42614,10206924,2
42615,10206925,3
42616,10206926,2
42617,10206927,1
42618,10206928,2
42619,10206929,3
42620,10206930,3
42621,10206931,2
42622,10206932,3
42623,10206933,2
42624,10206934,2
42625,10206935,3
42626,10206936,2
42627,10206937,2
42628,10206938,3
42629,10206939,2
42630,10206940,2
42631,10206941,1
42632,10206942,3
42633,10206943,3
42634,10206944,2
42635,10206945,2
42636,10206946,1
42637,10206947,2
42638,10206948,2
42639,10206949,1
42640,10206950,3
42641,10206951,2
42642,10206952,3
42643,10206953,2
42644,10206954,2
42645,10206955,1
42646,10206956,2
42647,10206957,2
42648,10206958,1
42649,10206959,3
42650,10206960,1
42651,10206961,1
42652,10206962,2
42653,10206963,2
42654,10206964,2
42655,10206965,2
42656,10206966,2
42657,10206967,3
42658,10206968,2
42659,10206969,2
42660,10206970,2
42661,10206971,1
42662,10206972,1
42663,10206973,3
42664,10206974,3
42665,10206975,3
42666,10206976,1
42667,10206977,2
42668,10206978,3
42669,10206979,2
42670,10206980,3
42671,10206981,1
42672,10206982,2
42673,10206983,3
42674,10206984,1
42675,10206985,3
42676,10206986,2
42677,10206987,1
42678,10206988,2
42679,10206989,2
42680,10206990,2
42681,10206991,3
42682,10206992,2
42683,10206993,2
42684,10206994,3
42685,10206995,2
42686,10206996,3
42687,10206997,2
42688,10206998,2
42689,10206999,3
42690,10207000,3
42691,10207001,3
42692,10207002,2
42693,10207003,1
42694,10207004,3
42695,10207005,2
42696,10207006,2
42697,10207007,2
42698,10207008,2
42699,10207009,2
42700,10207010,2
42701,10207011,3
42702,10207012,2
42703,10207013,2
42704,10207014,2
42705,10207015,2
42706,10207016,2
42707,10207017,3
42708,10207018,3
42709,10207019,1
42710,10207020,3
42711,10207021,2
42712,10207022,3
42713,10207023,1
42714,10207024,2
42715,10207025,3
42716,10207026,2
42717,10207027,2
42718,10207028,2
42719,10207029,3
42720,10207030,3
42721,10207031,1
42722,10207032,3
42723,10207033,3
42724,10207034,2
42725,10207035,2
42726,10207036,2
42727,10207037,3
42728,10207038,1
42729,10207039,2
42730,10207040,3
42731,10207041,2
42732,10207042,2
42733,10207043,3
42734,10207044,2
42735,10207045,3
42736,10207046,2
42737,10207047,2
42738,10207048,1
42739,10207049,2
42740,10207050,2
42741,10207051,2
42742,10207052,3
42743,10207053,2
42744,10207054,1
42745,10207055,3
42746,10207056,2
42747,10207057,3
42748,10207058,2
42749,10207059,1
42750,10207060,2
42751,10207061,3
42752,10207062,1
42753,10207063,2
42754,10207064,2
42755,10207065,1
42756,10207066,1
42757,10207067,3
42758,10207068,3
42759,10207069,3
42760,10207070,2
42761,10207071,2
42762,10207072,2
42763,10207073,3
42764,10207074,3
42765,10207075,2
42766,10207076,3
42767,10207077,3
42768,10207078,2
42769,10207079,2
42770,10207080,2
42771,10207081,3
42772,10207082,2
42773,10207083,3
42774,10207084,2
42775,10207085,1
42776,10207086,1
42777,10207087,2
42778,10207088,3
42779,10207089,3
42780,10207090,3
42781,10207091,2
42782,10207092,1
42783,10207093,3
42784,10207094,2
42785,10207095,2
42786,10207096,2
42787,10207097,2
42788,10207098,2
42789,10207099,2
42790,10207100,2
42791,10207101,3
42792,10207102,2
42793,10207103,3
42794,10207104,1
42795,10207105,1
42796,10207106,1
42797,10207107,2
42798,10207108,3
42799,10207109,3
42800,10207110,3
42801,10207111,1
42802,10207112,3
42803,10207113,2
42804,10207114,2
42805,10207115,2
42806,10207116,1
42807,10207117,2
42808,10207118,3
42809,10207119,2
42810,10207120,3
42811,10207121,2
42812,10207122,2
42813,10207123,3
42814,10207124,1
42815,10207125,1
42816,10207126,2
42817,10207127,3
42818,10207128,2
42819,10207129,2
42820,10207130,3
42821,10207131,1
42822,10207132,3
42823,10207133,2
42824,10207134,2
42825,10207135,3
42826,10207136,2
42827,10207137,3
42828,10207138,2
42829,10207139,1
42830,10207140,3
42831,10207141,2
42832,10207142,1
42833,10207143,2
42834,10207144,1
42835,10207145,3
42836,10207146,1
42837,10207147,3
42838,10207148,3
42839,10207149,2
42840,10207150,2
42841,10207151,3
42842,10207152,2
42843,10207153,2
42844,10207154,2
42845,10207155,2
42846,10207156,2
42847,10207157,1
42848,10207158,1
42849,10207159,2
42850,10207160,2
42851,10207161,2
42852,10207162,1
42853,10207163,2
42854,10207164,2
42855,10207165,1
42856,10207166,3
42857,10207167,2
42858,10207168,2
42859,10207169,3
42860,10207170,2
42861,10207171,2
42862,10207172,2
42863,10207173,2
42864,10207174,3
42865,10207175,2
42866,10207176,2
42867,10207177,2
42868,10207178,3
42869,10207179,3
42870,10207180,2
42871,10207181,2
42872,10207182,3
42873,10207183,2
42874,10207184,2
42875,10207185,3
42876,10207186,2
42877,10207187,1
42878,10207188,2
42879,10207189,2
42880,10207190,2
42881,10207191,3
42882,10207192,2
42883,10207193,2
42884,10207194,2
42885,10207195,3
42886,10207196,2
42887,10207197,3
42888,10207198,2
42889,10207199,2
42890,10207200,3
42891,10207201,2
42892,10207202,3
42893,10207203,3
42894,10207204,2
42895,10207205,1
42896,10207206,2
42897,10207207,2
42898,10207208,2
42899,10207209,3
42900,10207210,3
42901,10207211,2
42902,10207212,3
42903,10207213,1
42904,10207214,2
42905,10207215,1
42906,10207216,2
42907,10207217,3
42908,10207218,1
42909,10207219,1
42910,10207220,2
42911,10207221,2
42912,10207222,1
42913,10207223,2
42914,10207224,2
42915,10207225,1
42916,10207226,2
42917,10207227,2
42918,10207228,2
42919,10207229,3
42920,10207230,1
42921,10207231,3
42922,10207232,3
42923,10207233,3
42924,10207234,2
42925,10207235,3
42926,10207236,1
42927,10207237,3
42928,10207238,1
42929,10207239,1
42930,10207240,2
42931,10207241,2
42932,10207242,2
42933,10207243,2
42934,10207244,3
42935,10207245,1
42936,10207246,3
42937,10207247,1
42938,10207248,1
42939,10207249,1
42940,10207250,3
42941,10207251,1
42942,10207252,2
42943,10207253,1
42944,10207254,2
42945,10207255,3
42946,10207256,2
42947,10207257,1
42948,10207258,2
42949,10207259,2
42950,10207260,1
42951,10207261,3
42952,10207262,1
42953,10207263,3
42954,10207264,1
42955,10207265,2
42956,10207266,2
42957,10207267,3
42958,10207268,1
42959,10207269,3
42960,10207270,3
42961,10207271,2
42962,10207272,2
42963,10207273,2
42964,10207274,1
42965,10207275,1
42966,10207276,2
42967,10207277,2
42968,10207278,3
42969,10207279,3
42970,10207280,2
42971,10207281,2
42972,10207282,2
42973,10207283,3
42974,10207284,2
42975,10207285,2
42976,10207286,2
42977,10207287,1
42978,10207288,3
42979,10207289,1
42980,10207290,1
42981,10207291,2
42982,10207292,2
42983,10207293,2
42984,10207294,3
42985,10207295,3
42986,10207296,2
42987,10207297,2
42988,10207298,2
42989,10207299,1
42990,10207300,2
42991,10207301,3
42992,10207302,3
42993,10207303,3
42994,10207304,2
42995,10207305,3
42996,10207306,2
42997,10207307,2
42998,10207308,2
42999,10207309,2
43000,10207310,3
43001,10207311,2
43002,10207312,3
43003,10207313,3
43004,10207314,3
43005,10207315,3
43006,10207316,3
43007,10207317,3
43008,10207318,3
43009,10207319,2
43010,10207320,3
43011,10207321,1
43012,10207322,1
43013,10207323,1
43014,10207324,2
43015,10207325,3
43016,10207326,1
43017,10207327,2
43018,10207328,1
43019,10207329,2
43020,10207330,1
43021,10207331,1
43022,10207332,2
43023,10207333,1
43024,10207334,3
43025,10207335,2
43026,10207336,2
43027,10207337,2
43028,10207338,2
43029,10207339,2
43030,10207340,2
43031,10207341,3
43032,10207342,3
